player,nationality,position,team,comp_level,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,Season,minutes_90s,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Alfonso Pedraza,es ESP,"DF,FW",Villarreal,es La Liga,22,1996,34.0,22.0,2095.0,3.0,3.0,0.0,0.0,3.0,0.0,0.13,0.13,0.26,0.13,0.26,3.7,3.7,0.16,0.16,2018-2019,23.3,13.0,0.0,36.1,0.56,0.08,0.23,0.1,-0.7,-0.7,701.0,974.0,72.0,10800.0,4005.0,393.0,465.0,84.5,258.0,343.0,75.2,37.0,83.0,44.6,25.0,43.0,30.0,13.0,74.0,804.0,167.0,1.0,3.0,2.0,95.0,0.0,0.0,0.0,0.0,166.0,3.0,50.0,50.0,2.15,38.0,2.0,4.0,0.0,7.0,0.3,4.0,0.0,1.0,0.0,0.0,59.0,44.0,34.0,19.0,6.0,33.0,7.0,26.0,29.0,55.0,0.0,1303.0,73.0,337.0,491.0,494.0,67.0,1303.0,643.0,88.0,49.0,25.0,742.0,46.0,13.0,0.0,42.0,12.0,7.0,0.0,0.0,0.0,105.0,27.0,31.0,46.6
Pedro,es ESP,FW,Chelsea,eng Premier League,31,1987,31.0,21.0,1778.0,8.0,2.0,0.0,0.0,2.0,0.0,0.4,0.1,0.51,0.4,0.51,5.3,5.3,0.27,0.27,2018-2019,19.8,25.0,0.0,43.9,1.27,0.14,0.32,0.09,2.7,2.7,937.0,1138.0,82.3,12530.0,2392.0,586.0,650.0,90.2,235.0,295.0,79.7,48.0,81.0,59.3,28.0,47.0,31.0,8.0,94.0,1115.0,17.0,7.0,7.0,12.0,61.0,5.0,3.0,0.0,1.0,5.0,6.0,28.0,81.0,4.1,68.0,1.0,2.0,1.0,8.0,0.4,6.0,0.0,0.0,0.0,0.0,27.0,14.0,11.0,10.0,6.0,13.0,2.0,11.0,18.0,8.0,1.0,1328.0,21.0,152.0,511.0,675.0,101.0,1328.0,924.0,63.0,53.0,18.0,1139.0,31.0,33.0,0.0,17.0,26.0,8.0,0.0,0.0,0.0,94.0,8.0,14.0,36.4
João Pedro,it ITA,"FW,MF",Cagliari,it Serie A,26,1992,34.0,30.0,2555.0,7.0,2.0,2.0,2.0,5.0,1.0,0.25,0.07,0.32,0.18,0.25,8.5,6.9,0.3,0.24,2018-2019,28.4,17.0,5.0,28.3,0.6,0.08,0.29,0.12,-1.5,-1.9,566.0,793.0,71.4,8694.0,1649.0,298.0,364.0,81.9,175.0,238.0,73.5,49.0,91.0,53.8,33.0,28.0,19.0,3.0,51.0,699.0,92.0,16.0,5.0,10.0,55.0,33.0,23.0,10.0,0.0,3.0,2.0,25.0,82.0,2.89,51.0,12.0,8.0,7.0,6.0,0.21,2.0,1.0,1.0,2.0,0.0,17.0,12.0,4.0,8.0,5.0,14.0,5.0,9.0,6.0,14.0,0.0,1063.0,24.0,83.0,472.0,520.0,102.0,1061.0,605.0,32.0,34.0,16.0,788.0,56.0,42.0,1.0,48.0,53.0,9.0,1.0,0.0,0.0,79.0,68.0,86.0,44.2
Pedrosa,es ESP,DF,Espanyol,es La Liga,20,1998,12.0,8.0,763.0,1.0,0.0,0.0,0.0,1.0,0.0,0.12,0.0,0.12,0.12,0.12,0.5,0.5,0.06,0.06,2018-2019,8.5,1.0,0.0,16.7,0.12,0.17,1.0,0.08,0.5,0.5,246.0,314.0,78.3,3968.0,1167.0,128.0,142.0,90.1,93.0,119.0,78.2,18.0,38.0,47.4,8.0,13.0,9.0,3.0,19.0,240.0,72.0,1.0,2.0,1.0,15.0,2.0,0.0,0.0,0.0,69.0,2.0,4.0,12.0,1.42,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,11.0,2.0,1.0,10.0,4.0,6.0,8.0,27.0,0.0,417.0,31.0,155.0,154.0,116.0,12.0,417.0,202.0,21.0,22.0,3.0,224.0,13.0,10.0,0.0,14.0,7.0,1.0,0.0,0.0,0.0,41.0,4.0,12.0,25.0
Stef Peeters,be BEL,MF,Caen,fr Ligue 1,26,1992,7.0,5.0,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.05,0.05,2018-2019,4.5,0.0,1.0,0.0,0.0,0.0,0.0,0.04,-0.2,-0.2,148.0,190.0,77.9,2537.0,785.0,76.0,84.0,90.5,49.0,59.0,83.1,16.0,33.0,48.5,3.0,11.0,2.0,0.0,22.0,179.0,9.0,1.0,0.0,6.0,11.0,7.0,1.0,5.0,0.0,0.0,2.0,4.0,6.0,1.33,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,8.0,4.0,3.0,1.0,0.0,1.0,6.0,1.0,0.0,223.0,9.0,39.0,140.0,46.0,2.0,223.0,120.0,6.0,1.0,1.0,155.0,0.0,5.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,27.0,2.0,0.0,100.0
Jordan Pefok,us USA,FW,Rennes,fr Ligue 1,22,1996,15.0,7.0,608.0,3.0,1.0,0.0,0.0,0.0,0.0,0.44,0.15,0.59,0.44,0.59,4.2,4.2,0.62,0.62,2018-2019,6.8,10.0,0.0,50.0,1.48,0.15,0.3,0.21,-1.2,-1.2,68.0,92.0,73.9,729.0,141.0,41.0,54.0,75.9,11.0,17.0,64.7,2.0,4.0,50.0,3.0,4.0,0.0,0.0,4.0,82.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.18,5.0,0.0,1.0,2.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,3.0,3.0,7.0,2.0,5.0,4.0,5.0,0.0,174.0,8.0,20.0,74.0,82.0,34.0,174.0,80.0,3.0,3.0,1.0,105.0,17.0,11.0,0.0,13.0,7.0,2.0,1.0,0.0,0.0,23.0,19.0,18.0,51.4
Gianluca Pegolo,it ITA,GK,Sassuolo,it Serie A,37,1981,3.0,2.0,203.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-2019,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,74.0,64.9,1601.0,1213.0,4.0,4.0,100.0,18.0,18.0,100.0,26.0,52.0,50.0,0.0,1.0,0.0,0.0,0.0,39.0,35.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,72.0,79.0,0.0,0.0,0.0,79.0,39.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Peter Pekarík,sk SVK,DF,Hertha BSC,de Bundesliga,31,1986,3.0,2.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,2018-2019,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,106.0,139.0,76.3,1679.0,900.0,62.0,67.0,92.5,32.0,40.0,80.0,10.0,20.0,50.0,1.0,12.0,2.0,2.0,15.0,114.0,25.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,25.0,0.0,7.0,2.0,0.83,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,5.0,0.0,156.0,4.0,35.0,78.0,44.0,2.0,156.0,86.0,3.0,2.0,0.0,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,1.0,80.0
Pelé,gw GNB,MF,Monaco,fr Ligue 1,26,1991,8.0,4.0,469.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.02,0.02,2018-2019,5.2,1.0,0.0,33.3,0.19,0.0,0.0,0.04,-0.1,-0.1,166.0,202.0,82.2,2927.0,1001.0,70.0,81.0,86.4,76.0,86.0,88.4,15.0,19.0,78.9,2.0,21.0,1.0,0.0,33.0,198.0,3.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,8.0,1.6,7.0,0.0,0.0,1.0,1.0,0.2,0.0,0.0,0.0,1.0,0.0,8.0,7.0,3.0,5.0,0.0,2.0,1.0,1.0,3.0,10.0,0.0,252.0,12.0,53.0,161.0,44.0,3.0,252.0,160.0,6.0,9.0,0.0,162.0,7.0,9.0,0.0,9.0,7.0,0.0,1.0,0.0,0.0,30.0,7.0,5.0,58.3
Yohann Pelé,fr FRA,GK,Marseille,fr Ligue 1,35,1982,9.0,7.0,682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-2019,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,243.0,81.5,5569.0,3884.0,16.0,16.0,100.0,115.0,117.0,98.3,66.0,108.0,61.1,0.0,0.0,0.0,0.0,0.0,168.0,74.0,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,257.0,231.0,257.0,0.0,0.0,0.0,257.0,143.0,0.0,0.0,0.0,112.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,100.0
Maxime Pélican,fr FRA,"FW,MF",Nice,fr Ligue 1,20,1998,2.0,1.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-2019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,43.8,86.0,0.0,6.0,10.0,60.0,1.0,5.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,5.0,12.0,5.0,0.0,22.0,12.0,1.0,1.0,0.0,12.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0
Pietro Pellegri,it ITA,"FW,MF",Monaco,fr Ligue 1,17,2001,3.0,0.0,82.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1,0.0,1.1,1.1,1.1,0.1,0.1,0.06,0.06,2018-2019,0.9,1.0,0.0,100.0,1.1,1.0,1.0,0.05,0.9,0.9,8.0,13.0,61.5,78.0,16.0,5.0,9.0,55.6,2.0,3.0,66.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.29,1.0,0.0,0.0,1.0,1.0,1.1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,2.0,7.0,8.0,4.0,16.0,9.0,2.0,0.0,2.0,11.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,16.7
Lorenzo Pellegrini,it ITA,MF,Roma,it Serie A,22,1996,25.0,21.0,1821.0,2.0,3.0,0.0,0.0,6.0,0.0,0.1,0.15,0.25,0.1,0.25,4.2,4.2,0.21,0.21,2018-2019,20.2,13.0,3.0,29.5,0.64,0.05,0.15,0.1,-2.2,-2.2,727.0,982.0,74.0,11822.0,3912.0,371.0,426.0,87.1,224.0,301.0,74.4,88.0,165.0,53.3,59.0,61.0,27.0,6.0,93.0,850.0,130.0,35.0,8.0,8.0,125.0,88.0,27.0,42.0,1.0,7.0,2.0,21.0,98.0,4.84,53.0,30.0,3.0,6.0,6.0,0.3,3.0,2.0,0.0,1.0,0.0,39.0,23.0,16.0,18.0,5.0,20.0,2.0,18.0,12.0,21.0,0.0,1213.0,28.0,160.0,553.0,507.0,53.0,1213.0,630.0,41.0,34.0,7.0,836.0,49.0,32.0,0.0,32.0,32.0,4.0,0.0,0.0,0.0,106.0,19.0,26.0,42.2
Luca Pellegrini,it ITA,DF,Cagliari,it Serie A,19,1999,12.0,11.0,940.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,2018-2019,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,328.0,509.0,64.4,5470.0,2203.0,144.0,172.0,83.7,127.0,183.0,69.4,31.0,86.0,36.0,10.0,15.0,13.0,8.0,25.0,392.0,116.0,10.0,0.0,6.0,58.0,1.0,0.0,1.0,0.0,105.0,1.0,29.0,17.0,1.63,13.0,1.0,0.0,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,28.0,19.0,16.0,11.0,1.0,13.0,3.0,10.0,18.0,22.0,0.0,627.0,34.0,198.0,270.0,172.0,6.0,627.0,285.0,32.0,24.0,5.0,326.0,12.0,10.0,1.0,17.0,9.0,1.0,0.0,1.0,0.0,55.0,9.0,17.0,34.6
Luca Pellegrini,it ITA,DF,Roma,it Serie A,19,1999,4.0,2.0,161.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.56,0.56,0.0,0.56,0.0,0.0,0.0,0.0,2018-2019,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,130.0,80.0,1771.0,684.0,50.0,58.0,86.2,40.0,48.0,83.3,12.0,18.0,66.7,1.0,10.0,3.0,1.0,12.0,107.0,22.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,3.0,1.67,3.0,0.0,0.0,0.0,1.0,0.56,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,3.0,2.0,0.0,140.0,3.0,27.0,80.0,37.0,3.0,140.0,68.0,5.0,2.0,1.0,86.0,2.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,12.0,3.0,4.0,42.9
Théo Pellenard,fr FRA,DF,Angers,fr Ligue 1,24,1994,6.0,6.0,495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,2018-2019,5.5,1.0,0.0,100.0,0.18,0.0,0.0,0.04,0.0,0.0,260.0,330.0,78.8,3551.0,1537.0,160.0,175.0,91.4,83.0,109.0,76.1,7.0,23.0,30.4,4.0,21.0,5.0,2.0,28.0,278.0,52.0,3.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,49.0,0.0,6.0,7.0,1.27,7.0,0.0,0.0,0.0,2.0,0.36,2.0,0.0,0.0,0.0,0.0,11.0,6.0,7.0,2.0,2.0,6.0,2.0,4.0,5.0,16.0,0.0,378.0,18.0,103.0,190.0,87.0,3.0,378.0,165.0,20.0,14.0,0.0,239.0,4.0,7.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,27.0,10.0,3.0,76.9
Sergio Pellissier,it ITA,FW,Chievo,it Serie A,39,1979,19.0,12.0,953.0,4.0,1.0,1.0,2.0,1.0,0.0,0.38,0.09,0.47,0.28,0.38,5.5,3.9,0.52,0.37,2018-2019,10.6,8.0,0.0,32.0,0.76,0.12,0.38,0.16,-1.5,-0.9,139.0,196.0,70.9,1919.0,234.0,78.0,98.0,79.6,39.0,52.0,75.0,9.0,14.0,64.3,12.0,3.0,4.0,0.0,13.0,182.0,11.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,29.0,2.74,22.0,0.0,4.0,1.0,1.0,0.09,0.0,0.0,1.0,0.0,0.0,4.0,3.0,1.0,1.0,2.0,8.0,1.0,7.0,2.0,8.0,0.0,296.0,8.0,21.0,115.0,163.0,69.0,294.0,187.0,12.0,7.0,6.0,230.0,27.0,17.0,0.0,10.0,24.0,14.0,0.0,0.0,0.0,19.0,25.0,28.0,47.2
Andy Pelmard,fr FRA,DF,Nice,fr Ligue 1,18,2000,4.0,4.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-2019,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,196.0,84.7,2704.0,727.0,78.0,86.0,90.7,81.0,94.0,86.2,5.0,9.0,55.6,1.0,9.0,1.0,0.0,10.0,153.0,43.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,0.0,3.0,2.0,0.65,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,214.0,6.0,82.0,125.0,7.0,0.0,214.0,108.0,4.0,1.0,0.0,127.0,3.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,20.0,4.0,4.0,50.0
Lee Peltier,eng ENG,DF,Cardiff City,eng Premier League,31,1986,20.0,17.0,1544.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-2019,17.2,1.0,0.0,100.0,0.06,0.0,0.0,0.02,0.0,0.0,274.0,443.0,61.9,4726.0,2187.0,117.0,163.0,71.8,113.0,171.0,66.1,27.0,65.0,41.5,2.0,24.0,3.0,0.0,33.0,341.0,98.0,7.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,91.0,4.0,14.0,12.0,0.7,9.0,2.0,0.0,1.0,1.0,0.06,0.0,1.0,0.0,0.0,0.0,39.0,25.0,27.0,11.0,1.0,18.0,12.0,6.0,18.0,60.0,0.0,604.0,75.0,206.0,268.0,132.0,4.0,604.0,138.0,1.0,2.0,1.0,197.0,8.0,3.0,0.0,15.0,6.0,0.0,0.0,0.0,0.0,70.0,30.0,24.0,55.6
Federico Peluso,it ITA,DF,Sassuolo,it Serie A,34,1984,16.0,14.0,1356.0,1.0,0.0,0.0,0.0,5.0,0.0,0.07,0.0,0.07,0.07,0.07,0.5,0.5,0.03,0.03,2018-2019,15.1,2.0,0.0,100.0,0.13,0.5,0.5,0.25,0.5,0.5,711.0,844.0,84.2,13262.0,5110.0,269.0,293.0,91.8,364.0,406.0,89.7,70.0,119.0,58.8,0.0,41.0,3.0,1.0,47.0,788.0,52.0,25.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,27.0,4.0,11.0,5.0,0.33,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,14.0,15.0,5.0,3.0,8.0,3.0,5.0,23.0,70.0,0.0,980.0,73.0,449.0,505.0,34.0,2.0,980.0,606.0,10.0,7.0,1.0,670.0,2.0,1.0,0.0,9.0,15.0,0.0,0.0,1.0,0.0,57.0,30.0,21.0,58.8
Rubén Peña,es ESP,DF,Eibar,es La Liga,27,1991,31.0,30.0,2674.0,1.0,2.0,0.0,0.0,4.0,0.0,0.03,0.07,0.1,0.03,0.1,0.8,0.8,0.03,0.03,2018-2019,29.7,4.0,0.0,18.2,0.13,0.05,0.25,0.04,0.2,0.2,1308.0,1954.0,66.9,24359.0,12434.0,561.0,682.0,82.3,539.0,736.0,73.2,179.0,408.0,43.9,44.0,169.0,68.0,44.0,211.0,1531.0,411.0,34.0,1.0,22.0,216.0,0.0,0.0,0.0,0.0,377.0,12.0,70.0,100.0,3.37,72.0,10.0,3.0,4.0,6.0,0.2,5.0,0.0,0.0,0.0,0.0,63.0,46.0,24.0,27.0,12.0,37.0,9.0,28.0,35.0,57.0,0.0,2296.0,49.0,432.0,1131.0,768.0,37.0,2296.0,1153.0,114.0,97.0,13.0,1211.0,46.0,28.0,0.0,24.0,34.0,1.0,0.0,0.0,0.0,214.0,21.0,26.0,44.7
Nicolas Pépé,ci CIV,"FW,MF",Lille,fr Ligue 1,23,1995,38.0,37.0,3324.0,22.0,11.0,9.0,10.0,1.0,0.0,0.6,0.3,0.89,0.35,0.65,21.1,13.3,0.57,0.36,2018-2019,36.9,51.0,9.0,47.2,1.38,0.12,0.25,0.12,0.9,-0.3,982.0,1295.0,75.8,13144.0,3500.0,531.0,628.0,84.6,276.0,374.0,73.8,54.0,104.0,51.9,70.0,84.0,38.0,4.0,116.0,1204.0,88.0,43.0,16.0,6.0,74.0,21.0,10.0,8.0,0.0,19.0,3.0,28.0,176.0,4.77,111.0,9.0,12.0,23.0,36.0,0.97,17.0,2.0,4.0,5.0,1.0,27.0,10.0,6.0,15.0,6.0,33.0,0.0,33.0,13.0,11.0,1.0,1828.0,12.0,124.0,816.0,924.0,170.0,1818.0,1291.0,139.0,134.0,62.0,1475.0,110.0,110.0,0.0,24.0,108.0,11.0,5.0,0.0,0.0,137.0,42.0,37.0,53.2
Pepín,gq EQG,MF,Parma,it Serie A,21,1996,2.0,1.0,77.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.17,1.17,0.0,1.17,0.1,0.1,0.12,0.12,2018-2019,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.1,-0.1,19.0,27.0,70.4,306.0,54.0,12.0,12.0,100.0,5.0,9.0,55.6,2.0,4.0,50.0,1.0,0.0,2.0,0.0,2.0,24.0,3.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.17,1.0,0.0,0.0,0.0,1.0,1.17,1.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,38.0,1.0,11.0,17.0,10.0,1.0,38.0,20.0,0.0,1.0,0.0,21.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0
Andreas Pereira,br BRA,MF,Manchester Utd,eng Premier League,22,1996,15.0,6.0,599.0,1.0,1.0,0.0,0.0,5.0,0.0,0.15,0.15,0.3,0.15,0.3,0.3,0.3,0.04,0.04,2018-2019,6.7,2.0,1.0,25.0,0.3,0.13,0.5,0.03,0.7,0.7,297.0,368.0,80.7,4795.0,1505.0,145.0,168.0,86.3,114.0,130.0,87.7,20.0,39.0,51.3,9.0,21.0,8.0,2.0,33.0,353.0,15.0,5.0,1.0,4.0,12.0,6.0,4.0,0.0,1.0,3.0,0.0,7.0,24.0,3.61,21.0,0.0,1.0,1.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,8.0,6.0,5.0,2.0,1.0,9.0,2.0,7.0,11.0,8.0,1.0,431.0,10.0,90.0,246.0,97.0,2.0,431.0,240.0,10.0,8.0,1.0,301.0,9.0,13.0,0.0,12.0,5.0,1.0,0.0,0.0,0.0,46.0,3.0,13.0,18.8
Matheus Pereira,pt POR,"MF,FW",Nürnberg,de Bundesliga,22,1996,19.0,16.0,1232.0,3.0,2.0,0.0,0.0,3.0,1.0,0.22,0.15,0.37,0.22,0.37,2.3,2.3,0.16,0.16,2018-2019,13.7,10.0,2.0,34.5,0.73,0.1,0.3,0.08,0.7,0.7,344.0,482.0,71.4,5558.0,1656.0,185.0,228.0,81.1,98.0,132.0,74.2,41.0,70.0,58.6,14.0,33.0,18.0,2.0,63.0,446.0,34.0,9.0,2.0,13.0,25.0,10.0,5.0,1.0,1.0,12.0,2.0,17.0,44.0,3.21,34.0,1.0,2.0,5.0,3.0,0.22,2.0,0.0,1.0,0.0,0.0,16.0,11.0,4.0,8.0,4.0,15.0,2.0,13.0,14.0,7.0,0.0,646.0,8.0,98.0,318.0,249.0,18.0,646.0,427.0,49.0,33.0,6.0,455.0,34.0,22.0,0.0,28.0,48.0,1.0,1.0,0.0,0.0,88.0,5.0,18.0,21.7
Pedro Pereira,pt POR,"DF,FW",Genoa,it Serie A,20,1998,26.0,15.0,1384.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.01,0.01,2018-2019,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.03,-0.1,-0.1,493.0,693.0,71.1,7985.0,3562.0,253.0,286.0,88.5,191.0,261.0,73.2,37.0,101.0,36.6,17.0,34.0,15.0,10.0,53.0,525.0,168.0,6.0,2.0,3.0,57.0,0.0,0.0,0.0,0.0,162.0,0.0,26.0,33.0,2.15,26.0,5.0,0.0,1.0,2.0,0.13,1.0,1.0,0.0,0.0,0.0,20.0,14.0,15.0,2.0,3.0,10.0,5.0,5.0,14.0,55.0,1.0,857.0,56.0,211.0,346.0,310.0,9.0,857.0,425.0,44.0,50.0,2.0,446.0,21.0,14.0,0.0,17.0,10.0,0.0,0.0,0.0,0.0,63.0,19.0,19.0,50.0
Ricardo Pereira,pt POR,"DF,FW",Leicester City,eng Premier League,24,1993,35.0,35.0,3123.0,2.0,6.0,0.0,0.0,7.0,0.0,0.06,0.17,0.23,0.06,0.23,1.2,1.2,0.04,0.04,2018-2019,34.7,9.0,0.0,36.0,0.26,0.08,0.22,0.05,0.8,0.8,1479.0,1953.0,75.7,22028.0,8123.0,840.0,970.0,86.6,515.0,703.0,73.3,75.0,149.0,50.3,33.0,106.0,32.0,11.0,170.0,1630.0,319.0,7.0,3.0,4.0,104.0,0.0,0.0,0.0,0.0,312.0,4.0,56.0,86.0,2.48,56.0,5.0,5.0,6.0,14.0,0.4,10.0,0.0,0.0,1.0,0.0,118.0,66.0,66.0,40.0,12.0,60.0,6.0,54.0,60.0,130.0,1.0,2494.0,104.0,648.0,1168.0,711.0,67.0,2494.0,1325.0,114.0,76.0,32.0,1395.0,52.0,34.0,0.0,41.0,48.0,2.0,1.0,1.0,0.0,216.0,66.0,73.0,47.5
